"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sub-Saharan Africa","SSF","Population ages 15-64, total","SP.POP.1564.TO","123035935","125300805","127809985","130552712","133532262","136746705","139513753","142618688","146012655","149642955","153488053","156960238","160724461","164781779","169149465","173828730","178129028","182832179","187862812","193147144","198650230","203653318","209004989","214712374","220806903","227300066","233361917","239932033","246955419","254387220","262210603","269694418","277666278","286086672","294907117","304086315","312491138","321345283","330623061","340325265","350447711","359900058","369913300","380432417","391392980","402771608","413761420","425323056","437458055","450189755","463533756","476776747","490770701","505471862","520838568","536849911","552951330","569813490","587395421","",
"Sub-Saharan Africa","SSF","Population ages 15-64, male (% of male population)","SP.POP.1564.MA.ZS","53.9636622589233","53.6924369577605","53.4903855266903","53.3483356409796","53.262991096466","53.2287115701254","52.9681153352517","52.800910655094","52.6993849037697","52.63567949695","52.5961487320186","52.3819640095516","52.2192742500661","52.1051164993679","52.040829498839","52.0217458810891","51.829883130544","51.7116476000005","51.6421908613814","51.5975094887676","51.5682336010354","51.3702610788452","51.2277249904895","51.1382150854702","51.1034988993588","51.1213021967978","50.9890580422602","50.9340133819931","50.9435272987197","51.0073391906639","51.1211387560854","51.1428883062208","51.2298237618108","51.3699817677792","51.5495473465391","51.7577183235882","51.8032347417811","51.8914069091972","52.0127823477989","52.1620486550774","52.3346104709813","52.3617174754114","52.4337475127363","52.5346861476495","52.6468108250266","52.7614668084784","52.7647191855475","52.7934167620417","52.8466716857636","52.9269889223855","53.0346321044715","53.0830727337656","53.1740047557643","53.3008364078598","53.457824415643","53.6416990913828","53.7919128498949","53.9798734574128","54.2006837236244","",
"Sub-Saharan Africa","SSF","Population ages 15-64, male","SP.POP.1564.MA.IN","60815665","61940545","63187944","64552951","66037082","67639361","69004655","70540325","72221738","74021615","75929019","77652952","79518677","81531220","83703405","86037241","88170585","90508693","93011329","95636231","98363132","100829790","103461519","106267283","109268640","112474061","115438124","118657588","122104966","125754472","129596037","133270268","137182902","141318888","145658724","150184739","154341051","158723009","163319284","168132816","173164629","177853948","182834974","188077537","193544286","199221137","204674394","210415522","216450590","222796088","229462084","236072730","243073118","250440084","258150314","266191946","274265208","282728790","291563346","",
"Sub-Saharan Africa","SSF","Population ages 15-64, female (% of female population)","SP.POP.1564.FE.ZS","54.3238699323885","54.0590573285697","53.8550445021347","53.7060181314128","53.6141116547407","53.5770715380762","53.343881029135","53.2040733434499","53.1281304471131","53.0862184005362","53.0630672239989","52.857293247138","52.703383332381","52.5948702658842","52.5310474002242","52.5079934854951","52.3308047007565","52.2242103353255","52.164321040163","52.1299070816832","52.1121936962895","51.9307895890961","51.8069701215874","51.7338444486306","51.7091090424822","51.7294888463079","51.6219896571601","51.5866599822109","51.6111202520706","51.6878645620289","51.8138741954882","51.8443429894277","51.9412029604618","52.0898155409467","52.2741339383643","52.4823435119452","52.5188323023248","52.5982087987915","52.710428362304","52.8489390490877","53.0076941749687","53.0296109379389","53.0916866508486","53.1794046642229","53.2774740858206","53.3782094904236","53.3839670505128","53.4138868385691","53.4657856678921","53.5415790405483","53.6418116685625","53.6899752390352","53.7774007400596","53.8976127460243","54.0450533212703","54.2164112391196","54.3605377240491","54.5388376914762","54.7459028968921","",
"Sub-Saharan Africa","SSF","Population ages 15-64, female","SP.POP.1564.FE.IN","62220268","63360061","64621840","65999690","67495171","69107314","70509186","72078446","73790974","75621306","77559032","79307286","81205833","83250672","85446160","87791481","89958468","92323493","94851486","97510920","100287094","102823727","105543752","108445321","111538429","114825978","117924132","121274986","124851103","128633243","132614569","136424626","140483862","144768133","149248599","153901575","158150321","162622646","167304113","172192647","177283087","182046409","187078661","192355124","197848836","203550524","209087230","214907889","221007881","227393949","234071674","240704504","247698299","255032516","262688768","270657962","278686509","287085144","295832380","",
"Sub-Saharan Africa","SSF","Population ages 15-19, male (% of male population)","SP.POP.1519.MA.5Y","10.050997953098","10.0092973398609","9.98341728019724","9.97398379393605","9.98358192914867","10.0127718382268","10.0062250958119","10.0253087525691","10.0590774830967","10.0964243999479","10.1337199098481","10.1294119484893","10.1388569688904","10.1614450612935","10.1960900929405","10.2402416753088","10.2279445004493","10.232607392026","10.2470755719112","10.2618184561513","10.2734156165169","10.2605112193616","10.2564222187705","10.2655871942909","10.2935733123624","10.3415273046705","10.3527777395076","10.391454775031","10.4512273024981","10.5217750617586","10.5964962990659","10.6235559550265","10.6576639531586","10.6983388389689","10.7460610860123","10.8014462916605","10.8384962318972","10.8859966196704","10.9371893050495","10.983082561514","11.018628716121","10.9979030583221","10.9795743463498","10.9634067236456","10.9468634351829","10.9283984458707","10.8694886617087","10.8176994032495","10.7788720220412","10.7571316676522","10.7513584120123","10.7258490484773","10.7155035824605","10.7186345437171","10.73214436103","10.752903993421","10.7599483663114","10.7751985338776","10.7976411731552","",
"Sub-Saharan Africa","SSF","Population ages 15-19, female (% of female population)","SP.POP.1519.FE.5Y","9.84158656262464","9.7998665279265","9.77163612186684","9.75835714553886","9.76479869716561","9.79341400269691","9.80521977581616","9.83920019518027","9.88153291663505","9.92029283090747","9.95354156377231","9.96059962553251","9.97813119842212","10.0035805771447","10.0356981708551","10.0735895666946","10.0789028357209","10.0937539383085","10.1099121473186","10.1207445420717","10.1262122842389","10.1113265211138","10.1061276333047","10.1118732899857","10.1320120406173","10.1681196577512","10.1886301303261","10.2294167384737","10.2825718983799","10.3410760727281","10.4026567959429","10.4318405126482","10.4692113810811","10.5119541320667","10.5578359342298","10.6064387019411","10.6450670693447","10.6942487151594","10.7468122985771","10.7933151979149","10.8276441413494","10.8117370796753","10.793889455465","10.7739471515293","10.7519075757527","10.7286389500505","10.6749761225243","10.6277230081513","10.5907262998339","10.5671884315185","10.5569311426353","10.5320257888947","10.5220380264937","10.5245986219214","10.536150148302","10.5535445758324","10.5595594340746","10.5724628816907","10.5911632351781","",
"Sub-Saharan Africa","SSF","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","11.6329953506951","11.6385863996654","11.6762372052823","11.7394309045643","11.8092451586231","11.8579117246962","11.8640586855493","11.8914283369501","11.9389100325315","11.9955194122496","12.0410901819982","12.0624880804103","12.1006800891807","12.1528729824762","12.2043342664374","12.2306238470733","12.1973364179744","12.178431255414","12.1764398197559","12.1904798259183","12.2116491106118","12.2391055197927","12.2934061645541","12.3680275397093","12.4465039432573","12.506965723816","12.5330913080536","12.5727793036178","12.6236784071728","12.6794664042318","12.7277686250237","12.7381254520619","12.7684551770137","12.8148654118147","12.8604197693498","12.8811697145217","12.8699949865519","12.8556820158364","12.8410855133096","12.8234431469711","12.7912472682864","12.7223808251387","12.6643920494945","12.6185314227752","12.5855598789502","12.5616417708939","12.5290387434299","12.5165279660597","12.5175689647927","12.5252840810945","12.5325147776834","12.5251744733307","12.5286387702085","12.5387648826885","12.5515941307308","12.5627581150294","12.5661374586462","12.5746894643185","12.5835798696135","",
"Sub-Saharan Africa","SSF","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","11.366171416916","11.3825780373623","11.4311214726017","11.5053022810065","11.5845465993807","11.6399020831216","11.649164783408","11.6733150001982","11.7149797917894","11.7653796074338","11.8050918530409","11.8269422501177","11.8617640885892","11.9081927527726","11.9540329175975","11.9780432840012","11.9556712540474","11.9426659167233","11.9428848258114","11.9552784373903","11.9706007258862","11.9931416973963","12.0390663427174","12.1031764212011","12.1715659089726","12.2254180617165","12.2561268382191","12.2972679380765","12.3475351851866","12.3999603657197","12.4416416548501","12.453827027537","12.4804242019848","12.5191300790995","12.5556638021759","12.5689573772649","12.5660103197262","12.5564407313709","12.5419513639192","12.5208821849175","12.4849590655064","12.4228473960965","12.3704906023978","12.3291192400144","12.2985524305621","12.2745820708786","12.2436376830646","12.2301672717572","12.2292087823356","12.2347016280659","12.2399118326052","12.2339040408828","12.236678077279","12.2446122512144","12.2544153934538","12.2624484770547","12.2648560969141","12.2712705070377","12.2773568614158","",
"Sub-Saharan Africa","SSF","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","13.8888431524085","14.0107009940543","14.1124260784144","14.1730855451015","14.1846380696743","14.1438823304876","14.2504349934638","14.3576152799035","14.4403303491071","14.4774645634226","14.4523554816818","14.5390361717862","14.5982172339491","14.6159038890319","14.5928455479461","14.5356557279194","14.6004354516992","14.6819915383692","14.759165167409","14.8096696097856","14.8121321673837","14.9118579241603","14.9930138093341","15.0403306779762","15.047806655039","15.0135030663706","15.0779090688332","15.1354538141942","15.1688308178276","15.1654378953776","15.1155994197247","15.1383977942405","15.1421729905689","15.1103591019463","15.0352252673254","14.9147171108888","14.8965200018103","14.8638221532545","14.8080142130981","14.729424964462","14.6319054685642","14.6226447498595","14.6334694737726","14.649727099639","14.6532538090812","14.6251150910644","14.6429192678333","14.661642743462","14.6720568775506","14.6664572707259","14.6371697819683","14.6382337915297","14.6382454782059","14.6294674048365","14.6035625477017","14.5519338594653","14.5167671595358","14.4689023053232","14.4032288882786","",
"Sub-Saharan Africa","SSF","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","13.6192309592934","13.7430223345853","13.8417669992889","13.8965368975138","13.9028224671555","13.8619853535155","13.9569093201528","14.0517379761728","14.1235793944586","14.1533528173974","14.1259591901501","14.2082886469847","14.2676858211937","14.2905833509244","14.2762634766574","14.2294161508342","14.2903609934992","14.3626514777997","14.4285045292816","14.4692762316533","14.4669257869753","14.559789643229","14.6382862209087","14.6877908471744","14.7006523905358","14.6724361264125","14.7314808910631","14.7794508153936","14.801617007175","14.7885177109099","14.7335824873014","14.7502439732529","14.7487671090857","14.7144558347833","14.6400402995746","14.5232159644596","14.5041662145005","14.4705488807243","14.4155966640334","14.3399259244645","14.247070294174","14.2382681056925","14.2456380316474","14.2565567832465","14.2555140119763","14.2262970521897","14.2411959307225","14.2570374151872","14.2653380757924","14.2589118326448","14.2306256958341","14.2301727758432","14.2282440729904","14.2180970418034","14.1921678214165","14.1425308584092","14.1073210313437","14.0596102530423","13.9951421932898","",
"Sub-Saharan Africa","SSF","Population ages 0-14 (% of total population)","SP.POP.0014.TO.ZS","42.8301016155823","43.08537828181","43.2848585328654","43.4350403461396","43.5353403067493","43.5887214535077","43.8242996944039","43.9741290765631","44.0662018963131","44.1287013614462","44.1751787805833","44.3693909958279","44.5195132363473","44.6296494318135","44.6989184219214","44.7309271476892","44.9019663357","45.0069242888825","45.0688064659594","45.1092806795453","45.1367777573","45.3191076891413","45.4511571907491","45.5364572010004","45.574244330798","45.5664167389064","45.6753936291434","45.7146885842251","45.6960738604689","45.6274835742412","45.5115031943627","45.4751248200504","45.377665942474","45.2315239031544","45.0504992456596","44.844838838048","44.7976540445174","44.7134909529974","44.6019046202681","44.4693692165425","44.3213672729698","44.3003260624238","44.2448571499614","44.1683280723523","44.0853235310917","44.0026332640098","43.994101420532","43.9654910555342","43.9177641598416","43.8482102710822","43.7555426324982","43.6969494408411","43.6010000299146","43.4731179147629","43.317883952941","43.1375357820863","42.9699800401438","42.7689405850802","42.5384123153354","",
"Sub-Saharan Africa","SSF","Population ages 0-14, total","SP.POP.0014.TO","97324221","100202388","103070640","105935208","108783385","111613197","115018812","118322167","121595055","124919565","128340463","132346825","136389657","140476806","144601085","148767677","153573181","158338262","163121750","167988849","172958821","178685064","184390301","190080866","195751377","201398099","207747964","213969048","220069683","226041926","231859196","238165467","244243684","250139537","255919276","261630737","268368312","275012280","281616718","288227468","294882281","302551766","310185724","317886617","325783158","333946844","342963418","352123370","361419245","370804676","380246651","390233935","400138139","409969356","419732881","429416257","439379447","449139600","458694475","",
"Sub-Saharan Africa","SSF","Population ages 0-14, male (% of male population)","SP.POP.0014.MA.ZS","43.3217169244404","43.5800586102572","43.7787430198094","43.925610483736","44.0224554443253","44.0738960549769","44.3191857996614","44.477801578133","44.5773734362551","44.6457020484997","44.6957836580922","44.89107912686","45.0429990202736","45.1537822569142","45.2214857252318","45.2501047883657","45.4247012195314","45.5318716146605","45.5954424548371","45.6387550388254","45.6706086599642","45.8593887097349","45.9998088699247","46.0931665688901","46.1367309289116","46.1319173400565","46.2496030954818","46.2959446193385","46.2829790767698","46.220138531151","46.1107240415161","46.0781298452335","45.9862458239271","45.8462177921699","45.6705226503842","45.4685674821486","45.4212073428625","45.3375786242095","45.2273130466891","45.096754458794","44.950830515876","44.9314149853471","44.8763352201873","44.7995241492904","44.7165266497799","44.6345384417499","44.6278962564083","44.6010567239618","44.5545103617812","44.485451690788","44.3928581959098","44.3337424369654","44.2366524709014","44.1070271305181","43.9494672978219","43.7661154326077","43.5957935915033","43.3909614450644","43.1556006697751","",
"Sub-Saharan Africa","SSF","Population ages 0-14, male","SP.POP.0014.MA.IN","48822466","50274728","51715620","53151193","54580389","56006053","57737190","59420921","61090951","62785298","64523868","66548191","68590759","70654150","72735046","74837826","77274392","79692494","82120695","84591651","87113788","90013028","92903012","95783476","98648780","101496714","104708102","107852583","110934247","113952022","116894249","120072316","123141679","126123001","129046921","131935592","135326624","138676462","142013021","145359414","148733188","152615872","156482498","160385161","164390361","168534802","173111655","177763726","182487368","187261449","192072190","197162429","202218004","207241920","212234013","217185279","222278936","227267559","232148203","",
"Sub-Saharan Africa","SSF","Population ages 0-14, female (% of female population)","SP.POP.0014.FE.ZS","42.3463737141472","42.5985795054789","42.7987130660188","42.9519686946699","43.0555273553948","43.1107117406972","43.3364124636438","43.4773166151416","43.5617667650768","43.6183117118446","43.6609901695653","43.8539121568275","44.0020611412144","44.1113572056944","44.1820839907178","44.2173742169717","44.3846232954039","44.4871911747934","44.5471938769592","44.5846488082983","44.6076700528587","44.7834517949436","44.9071526448567","44.9844705967978","45.0166133947267","45.0059243883265","45.1061349281438","45.1384561566697","45.1142728232771","45.0401426048143","44.9179872982784","44.8777702146812","44.7749229187094","44.6229110533285","44.4367969296225","44.2276523369814","44.1806106238956","44.0959191065028","43.9830366566566","43.8485968681245","43.698616364887","43.6757584269083","43.6197802818849","43.5434596265962","43.4603792406392","43.3769340633415","43.3662969134214","43.3357407839744","43.2866780327702","43.2164917342871","43.1236274996711","43.0651166589765","42.9699338763022","42.8434479685186","42.6902726238663","42.5127041097583","42.3475029659894","42.1499290770417","41.9239574410757","",
"Sub-Saharan Africa","SSF","Population ages 0-14, female","SP.POP.0014.FE.IN","48501753","49927781","51355103","52783966","54202897","55607104","57281455","58901082","60504018","62134272","63816596","65798581","67798760","69822396","71865869","73929863","76298713","78645759","81001105","83397236","85845041","88671896","91487091","94297174","97102465","99901423","103039457","106115906","109134758","112089361","114964950","118092596","121101434","124016099","126872113","129695153","133041374","136335344","139603166","142867699","146149077","149935383","153702598","157500967","161392508","165412019","169851354","174359011","178931200","183542750","188174473","193070817","197919190","202726464","207498266","212230974","217100093","221871590","226545977","",
"Sub-Saharan Africa","SSF","Population ages 00-04, male (% of male population)","SP.POP.0004.MA.5Y","17.7998784213368","17.9307712165375","17.9900797361127","18.0130940340701","18.0285722160279","18.0721019997932","18.2046921206483","18.2287579612794","18.1981330546166","18.1727180728275","18.2023379944122","18.2895548746635","18.3441016971438","18.3850053854061","18.4243059108482","18.483825213373","18.6269293498577","18.6714488208772","18.6598374676722","18.6386056031216","18.6468273819687","18.7084252657819","18.7133888960365","18.6848083512046","18.6424203306154","18.6114485498699","18.638602718595","18.5877115015265","18.4904698517695","18.3752342315416","18.2673559967678","18.201606598931","18.0756176563445","17.9209932784089","17.774877613709","17.6726806567381","17.6546923545003","17.6180744551186","17.5782133202814","17.5438863473609","17.5276777790254","17.5863894103489","17.5784736969202","17.5312656268762","17.4777129617484","17.4477815797917","17.4559382451451","17.42288601444","17.3648845194378","17.2937103389676","17.223173636258","17.1703341721049","17.069768222487","16.9387948429932","16.7943106193893","16.651423458113","16.5128889733213","16.3473696754227","16.168791911883","",
